670,CU,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
671,EMD,20180125,1,-1,1,1,-1,-1,1,0,1,-1,-1,-1
672,ES,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
673,FC,20180125,1,-1,-1,1,-1,-1,1,-1,-1,1,1,1
674,FV,20180125,-1,1,-1,-1,1,-1,-1,0,-1,1,0,1
675,GC,20180125,-1,1,1,1,-1,-1,-1,1,1,-1,-1,1
676,HG,20180125,1,-1,1,-1,-1,1,-1,1,1,0,0,-1
677,HO,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
678,JY,20180125,-1,1,1,1,-1,-1,1,0,0,-1,-1,1
679,LC,20180125,1,-1,-1,1,-1,1,-1,-1,0,0,0,-1
680,LH,20180125,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1
681,MP,20180125,1,-1,1,1,-1,-1,-1,-1,0,0,0,-1
682,NE,20180125,1,-1,1,1,1,1,1,-1,-1,1,1,1
683,NG,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
684,NIY,20180125,1,-1,-1,-1,1,1,-1,1,0,0,0,1
685,NQ,20180125,1,-1,1,1,-1,1,-1,-1,0,-1,0,1
686,PA,20180125,1,-1,1,1,-1,-1,-1,-1,1,0,0,-1
687,PL,20180125,-1,1,1,1,-1,-1,-1,0,0,0,-1,-1
688,RB,20180125,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
689,S,20180125,1,-1,1,1,-1,-1,1,1,0,0,0,1
690,SF,20180125,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
691,SI,20180125,-1,1,1,1,-1,-1,-1,0,0,-1,-1,-1
692,SM,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
693,TU,20180125,-1,1,-1,-1,1,1,1,0,-1,1,1,1
694,TY,20180125,-1,1,-1,-1,1,-1,-1,1,0,1,0,1
695,US,20180125,-1,1,-1,-1,1,-1,-1,0,0,0,1,1
696,W,20180125,1,-1,1,1,-1,-1,-1,-1,0,0,0,1
697,YM,20180125,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
698,CC,20180125,1,-1,-1,1,-1,1,-1,0,0,-1,-1,-1
699,CT,20180125,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1
700,KC,20180125,1,-1,1,-1,1,-1,-1,0,-1,0,-1,1
701,SB,20180125,1,-1,1,-1,1,-1,-1,0,0,0,0,1
702,VX,20180125,-1,1,1,1,-1,-1,1,1,0,0,0,-1
703,AD,20180126,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
704,BO,20180126,1,-1,1,-1,-1,-1,-1,1,0,0,0,-1
705,BP,20180126,1,-1,1,1,-1,1,-1,-1,1,-1,-1,1
706,C,20180126,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
707,CD,20180126,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
708,CL,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
709,CU,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
710,EMD,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
711,ES,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
712,FC,20180126,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
713,FV,20180126,-1,1,-1,-1,1,1,1,0,0,1,1,1
714,GC,20180126,-1,1,1,1,-1,1,-1,-1,0,-1,0,1
715,HG,20180126,1,-1,1,-1,-1,1,-1,-1,0,0,0,-1
716,HO,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,-1
717,JY,20180126,-1,1,1,1,-1,-1,-1,0,0,-1,-1,1
718,LC,20180126,1,-1,1,1,-1,1,-1,0,0,0,0,-1
719,LH,20180126,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1
720,MP,20180126,1,-1,1,1,-1,-1,-1,0,-1,-1,-1,-1
721,NE,20180126,1,-1,1,1,1,-1,-1,1,1,0,0,1
722,NG,20180126,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
723,NIY,20180126,1,-1,-1,-1,1,1,-1,-1,0,0,0,1
724,NQ,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
725,PA,20180126,1,-1,-1,1,1,1,-1,-1,0,0,0,-1
726,PL,20180126,-1,1,-1,1,-1,1,-1,-1,0,0,0,-1
727,RB,20180126,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
728,S,20180126,1,-1,1,1,-1,-1,-1,0,0,1,-1,-1
729,SF,20180126,1,-1,1,1,-1,-1,-1,1,1,-1,-1,1
730,SI,20180126,-1,1,1,1,-1,1,1,-1,0,0,0,-1
731,SM,20180126,1,-1,1,1,1,1,1,-1,0,0,0,1
732,TU,20180126,-1,1,-1,-1,1,1,1,0,0,1,1,1
733,TY,20180126,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1
734,US,20180126,-1,1,-1,-1,1,-1,-1,-1,0,0,0,1
735,W,20180126,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1
736,YM,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,-1,1
737,CC,20180126,1,-1,1,1,-1,-1,-1,1,0,0,0,-1
738,CT,20180126,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1
739,KC,20180126,1,-1,1,1,-1,-1,-1,0,1,-1,0,1
740,SB,20180126,1,-1,1,-1,1,-1,-1,0,0,0,0,1
741,VX,20180126,-1,1,1,1,-1,-1,1,1,0,0,0,-1
742,AD,20180129,1,-1,1,1,-1,1,1,0,0,-1,-1,-1
743,BO,20180129,1,-1,1,-1,-1,-1,-1,1,0,0,0,-1
744,BP,20180129,1,-1,1,1,1,1,1,-1,0,0,0,1
745,C,20180129,1,-1,1,1,-1,-1,-1,1,0,-1,0,-1
746,CD,20180129,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1
747,CL,20180129,1,-1,1,1,-1,-1,-1,0,0,-1,-1,-1
748,CU,20180129,1,-1,1,1,-1,-1,-1,0,0,-1,-1,1
