168,GC,20180105,1327.27215218,1329.68117673,1319.54319841,1327.27215218,330225,371302,132727.215218,3.08,10.7000840515,100,1070.00840515,0.000529661
169,HG,20180105,322.95,327.6,322.25,322.95,84947,174869,80737.5,3.26,4.805,250,1201.25,-0.0102666258
170,HO,20180105,2.05159082,2.07301658,2.04212363,2.05159082,72535,148895,86166.81444,2.62,0.0342298965,42000,1437.655653,-0.0088107868
171,JY,20180105,0.88685,0.8902,0.8854,0.88685,137073,237100,110856.25,2.63,0.004072951,125000,509.118875,-0.0035393258
172,LC,20180105,121.08657754,123.8027754,121.08657754,121.08657754,35637,109342,48434.631016,3.16,1.849299198,400,739.7196792,-0.0245398773
173,LH,20180105,74.93890502,75.17497438,74.38807653,74.93890502,13320,76764,29975.562008,2.94,1.411170141,400,564.4680564,0.0007005253
174,MP,20180105,0.05148,0.05154,0.05092,0.05148,52825,189507,25740,2.72,0.0005065635,500000,253.28175,0.0042918455
175,NE,20180105,0.717,0.718,0.7139,0.717,25015,44567,71700,3.62,0.0049836865,100000,498.36865,0.0019564002
176,NG,20180105,2.72710913,2.81687444,2.67929935,2.72710913,230946,294813,27271.0913,2.83,0.118219395,10000,1182.19395,-0.0295138888
177,NIY,20180105,23785,23820,23510,23785,33824,55992,105150.309460654,3.7,248.5,500,1098.5853227233,0.00634652
178,NQ,20180105,6667.75,6671,6599.75,6667.75,214944,262044,133355,3.34,57.2813696795,20,1145.62739359,0.0097296888
179,PA,20180105,1082.2,1098,1080.5,1082.2,2931,36556,108220,3.43,16.4575,100,1645.75,-0.0114638045
180,PL,20180105,975.2,975.5,963.7,975.2,19512,78628,48760,3.08,13.899414484,50,694.9707242,0.0051535766
181,RB,20180105,1.8024234,1.82674774,1.79717499,1.8024234,58621,122831,75701.7828,2.94,0.0359165305,42000,1508.494281,-0.0115680517
182,S,20180105,970.75,977,967.5,970.75,84534,343886,48537.5,3.17,9.356743043,50,467.83715215,0.0030999742
183,SF,20180105,1.0301,1.0317,1.0269,1.0301,20919,72493,128762.5,2.96,0.005560443,125000,695.055375,-0.0008729389
184,SI,20180105,1728.5,1732.5,1713,1728.5,85387,149964,86425,3.34,22.985,50,1149.25,0.0009265157
185,SM,20180105,324.52164049,325.93304247,322.20290867,324.52164049,45833,181719,32452.164049,2.98,3.928996947,100,392.8996947,0.0065666041
186,TU,20180105,106.90625,106.96875,106.890625,106.90625,367071,1832448,213812.5,2.81,0.070703125,2000,141.40625,-7.3072707343802E-05
187,TY,20180105,123.515625,123.875,123.46875,123.515625,1433004,3283962,123515.625,3,0.3421875,1000,342.1875,-0.0012634239
188,US,20180105,151.8125,152.65625,151.65625,151.8125,251056,764684,151812.5,3.09,1.009375,1000,1009.375,-0.0032827247
189,W,20180105,430.75,433.75,427.5,430.75,62551,289787,21537.5,3.33,5.8125,50,290.625,-0.0074884793
190,YM,20180105,25269,25282,25059,25269,106856,150072,126345,3.68,144.558075104,5,722.79037552,0.0086217219
191,CC,20180105,1917.28319451,1926.38902499,1887.9421852,1917.28319451,14890,141258,19172.8319451,2.91,54.1796913285,10,541.796913285,-0.0052493438
192,CT,20180105,78.96705299,81.0320804,78.76459932,78.96705299,25009,172818,39483.526495,3.38,1.296715738,500,648.357869,-0.0156466877
193,KC,20180105,130.50562167,131.62322528,129.94681986,130.50562167,23746,115193,48939.60812625,3.61,2.5044480925,375,939.1680346875,-0.0084909301
194,SB,20180105,15.08,15.24,14.98,15.08,47391,371103,16889.6,3.37,0.3035,1120,339.92,-0.011147541
195,VX,20180105,10.09688197,10.3137601,10.02458926,10.09688197,81336,225419,10096.88197,3.24,0.333028421,1000,333.028421,-0.0094562646
196,AD,20180108,0.784,0.7871,0.7825,0.784,92155,118936,78400,3.02,0.0042747355,100000,427.47355,-0.0035587189
197,BO,20180108,33.54,33.89,33.29,33.54,58852,214313,20124,3.29,0.4665,600,279.9,-0.0065165877
198,BP,20180108,1.3595,1.3616,1.3553,1.3595,75060,200508,84968.75,2.91,0.0076736225,62500,479.60140625,-0.0001470913
199,C,20180108,347.25,351.5,346.75,347.25,274879,837252,17362.5,3.47,2.8875,50,144.375,-0.0113879004
200,CD,20180108,0.80565,0.80845,0.8038,0.80565,61571,138335,80565,2.77,0.005083536,100000,508.3536,-0.001239695
201,CL,20180108,61.58434167,61.82377537,61.19526192,61.58434167,616474,387896,61584.34167,2.72,0.871912325,1000,871.912325,0.004720052
202,CU,20180108,1.20125,1.2102,1.2005,1.20125,198647,537286,150156.25,2.95,0.006676531,125000,834.566375,-0.0071083192
203,EMD,20180108,1947.3,1948.9,1930.1,1947.3,12588,91274,194730,3.3,14.3409476035,100,1434.09476035,0.0048506115
204,ES,20180108,2746.75,2748.5,2736.5,2746.75,903544,3168055,137337.5,3.38,15.700799719,50,785.03998595,0.0015496809
205,FC,20180108,141.925,142.375,140.55,141.925,5653,23566,70962.5,2.87,2.5387508585,500,1269.37542925,-0.0003521747
206,FV,20180108,115.7890625,115.8515625,115.734375,115.7890625,427273,3108824,115789.0625,2.96,0.1984375,1000,198.4375,-6.7467278370037E-05
207,GC,20180108,1325.36500774,1327.97478434,1320.64733466,1325.36500774,246086,357877,132536.500774,3.11,10.5645764205,100,1056.45764205,-0.0014368903
208,HG,20180108,322.4,324.55,322.05,322.4,87803,172194,80600,3.24,4.77,250,1192.5,-0.00170305
209,HO,20180108,2.03833675,2.05886561,2.03305505,2.03833675,83131,135253,85610.1435,2.56,0.0328066845,42000,1377.880749,-0.0064603867
210,JY,20180108,0.8874,0.8889,0.88495,0.8874,81741,238405,110925,2.72,0.0040668235,125000,508.3529375,0.0006201725
211,LC,20180108,119.03039037,120.83272727,118.57345989,119.03039037,47847,104008,47612.156148,3.12,1.922915776,400,769.1663104,-0.0169811321
212,LH,20180108,76.56516057,77.01106935,75.2012043,76.56516057,30818,71802,30626.064228,2.92,1.4583840115,400,583.3536046,0.021701085
213,MP,20180108,0.05143,0.05154,0.05119,0.05143,33233,188050,25715,2.69,0.000509779,500000,254.8895,-0.000971251
214,NE,20180108,0.7173,0.7179,0.7149,0.7173,21697,44292,71730,3.67,0.0048989875,100000,489.89875,0.00041841
215,NG,20180108,2.76613753,2.79931167,2.71637633,2.76613753,228242,257819,27661.3753,2.84,0.1192697735,10000,1192.697735,0.0143112718
216,NIY,20180108,23945,23965,23795,23945,23447,60926,105885.734500752,3.7,239.5,500,1059.0784469798,0.0067269287
